RefSeq	Chr	Strand	Start	End	Symbol
GRMZM2G701211_T01	6	+	154927920	154928471	GRMZM2G701211
GRMZM2G701218_T01	6	-	155372478	155375684	GRMZM2G701218
GRMZM2G701221_T01	6	+	157013496	157022052	GRMZM2G701221
GRMZM2G701236_T01	6	-	160794009	160794808	GRMZM2G701236
GRMZM2G701246_T01	6	-	163877487	163877915	GRMZM2G701246
GRMZM2G701257_T01	6	+	166389031	166389701	GRMZM2G701257
GRMZM2G701263_T01	5	+	375398	376621	GRMZM2G701263
GRMZM2G701269_T01	3	+	1730797	1732096	GRMZM2G701269
GRMZM2G701273_T01	5	+	1177051	1179140	GRMZM2G701273
GRMZM2G701279_T01	5	+	2236463	2237079	GRMZM2G701279
GRMZM2G701286_T01	5	-	3392344	3393065	GRMZM2G701286
GRMZM2G701288_T01	5	-	3449234	3453942	GRMZM2G701288
GRMZM2G701295_T01	5	+	3733072	3733709	GRMZM2G701295
GRMZM2G701297_T01	5	+	3944080	3952303	GRMZM2G701297
GRMZM2G701300_T01	5	-	4339873	4340355	GRMZM2G701300
GRMZM2G701310_T01	5	-	5432897	5433370	GRMZM2G701310
GRMZM2G701333_T01	5	+	9089608	9089962	GRMZM2G701333
GRMZM2G701337_T01	3	+	14533690	14534374	GRMZM2G701337
GRMZM2G701342_T01	5	-	10732840	10734884	GRMZM2G701342
GRMZM2G701345_T01	3	-	15492725	15492914	GRMZM2G701345
GRMZM2G701349_T01	3	+	15806633	15807200	GRMZM2G701349
GRMZM2G701352_T01	3	-	15806633	15807193	GRMZM2G701352
GRMZM2G701355_T01	3	-	17046642	17047273	GRMZM2G701355
GRMZM2G701359_T01	3	+	18226036	18226483	GRMZM2G701359
GRMZM2G701362_T01	3	-	18639401	18640833	GRMZM2G701362
GRMZM2G701367_T01	3	+	19020018	19021312	GRMZM2G701367
GRMZM2G701372_T01	3	-	20239284	20239729	GRMZM2G701372
GRMZM2G701389_T01	10	+	93837194	93837693	GRMZM2G701389
GRMZM2G701392_T01	3	-	25212059	25212821	GRMZM2G701392
GRMZM2G701394_T01	10	-	94049479	94050053	GRMZM2G701394
GRMZM2G701395_T01	5	+	20238399	20238690	GRMZM2G701395
GRMZM2G701400_T01	5	-	21682706	21683379	GRMZM2G701400
GRMZM2G701405_T01	3	+	31051452	31051780	GRMZM2G701405
GRMZM2G701420_T01	3	-	36077587	36078201	GRMZM2G701420
GRMZM2G701429_T01	3	+	36688235	36688747	GRMZM2G701429
GRMZM2G701431_T01	5	+	29411617	29411849	GRMZM2G701431
GRMZM2G701441_T01	3	+	38609889	38632496	GRMZM2G701441
GRMZM2G701445_T01	3	+	39589261	39589633	GRMZM2G701445
GRMZM2G701448_T01	5	-	32271748	32272718	GRMZM2G701448
GRMZM2G701452_T01	5	-	33593987	33594433	GRMZM2G701452
GRMZM2G701454_T01	3	-	42517642	42518463	GRMZM2G701454
GRMZM2G701459_T01	5	+	35545518	35546093	GRMZM2G701459
GRMZM2G701461_T01	5	+	35570636	35571029	GRMZM2G701461
GRMZM2G701469_T01	3	+	48009325	48009823	GRMZM2G701469
GRMZM2G701491_T01	5	+	45261506	45261824	GRMZM2G701491
GRMZM2G701503_T01	5	+	46851487	46851893	GRMZM2G701503
GRMZM2G701506_T01	5	-	46855595	46856807	GRMZM2G701506
GRMZM2G701509_T01	3	+	57588882	57589530	GRMZM2G701509
GRMZM2G701511_T01	5	+	48671762	48672678	GRMZM2G701511
GRMZM2G701513_T01	5	+	48699635	48700637	GRMZM2G701513
GRMZM2G701522_T01	5	-	50906715	50907102	GRMZM2G701522
GRMZM2G701533_T01	3	+	61621017	61621248	GRMZM2G701533
GRMZM2G701535_T01	5	+	51183964	51184408	GRMZM2G701535
GRMZM2G701538_T01	3	-	62057337	62057631	GRMZM2G701538
GRMZM2G701540_T01	3	-	62120170	62121042	GRMZM2G701540
GRMZM2G701546_T01	10	-	100901341	100903927	GRMZM2G701546
GRMZM2G701548_T01	5	-	53454354	53454938	GRMZM2G701548
GRMZM2G701553_T01	3	+	65914825	65916036	GRMZM2G701553
GRMZM2G701555_T01	3	+	65918571	65919746	GRMZM2G701555
GRMZM2G701557_T01	3	+	66649326	66649631	GRMZM2G701557
GRMZM2G701559_T01	3	+	67723684	67723975	GRMZM2G701559
GRMZM2G701564_T01	3	-	72091590	72092185	GRMZM2G701564
GRMZM2G701566_T01	3	-	73969848	73990226	GRMZM2G701566
GRMZM2G701571_T01	3	+	77242424	77243170	GRMZM2G701571
GRMZM2G701574_T01	3	-	77870196	77870760	GRMZM2G701574
GRMZM2G701576_T01	3	-	79124604	79126250	GRMZM2G701576
GRMZM2G701577_T01	3	+	79956539	79956884	GRMZM2G701577
GRMZM2G701580_T01	10	-	102443085	102443289	GRMZM2G701580
GRMZM2G701581_T01	3	+	81277518	81277941	GRMZM2G701581
GRMZM2G701585_T02	10	+	102503980	102516836	GRMZM2G701585
GRMZM2G701591_T01	5	+	62221883	62222408	GRMZM2G701591
GRMZM2G701594_T01	3	+	112801890	112802837	GRMZM2G701594
GRMZM2G701596_T01	3	+	112797228	112798127	GRMZM2G701596
GRMZM2G701598_T01	3	+	110640761	110641127	GRMZM2G701598
GRMZM2G701600_T01	3	+	109829000	109830024	GRMZM2G701600
GRMZM2G701602_T01	10	-	103601753	103602068	GRMZM2G701602
GRMZM2G701605_T01	3	-	109231253	109231945	GRMZM2G701605
GRMZM2G701609_T01	3	-	108002794	108003152	GRMZM2G701609
GRMZM2G701612_T01	5	-	66952544	66953128	GRMZM2G701612
GRMZM2G701614_T01	3	+	103749856	103750272	GRMZM2G701614
GRMZM2G701633_T01	3	-	98468288	98468657	GRMZM2G701633
GRMZM2G701635_T01	3	-	98465931	98466251	GRMZM2G701635
GRMZM2G701645_T01	3	-	92033432	92033741	GRMZM2G701645
GRMZM2G701657_T01	10	+	106432511	106433015	GRMZM2G701657
GRMZM2G701668_T01	5	-	76898776	76899449	GRMZM2G701668
GRMZM2G701669_T01	3	+	113843933	113844519	GRMZM2G701669
GRMZM2G701673_T01	10	+	106812273	106812762	GRMZM2G701673
GRMZM2G701675_T01	5	+	80482824	80483399	GRMZM2G701675
GRMZM2G701688_T01	3	-	119984169	119989182	GRMZM2G701688
GRMZM2G701689_T01	3	-	119999293	120014210	GRMZM2G701689
GRMZM2G701704_T01	3	-	125597255	125597471	GRMZM2G701704
GRMZM2G701711_T01	5	+	90840094	90840398	GRMZM2G701711
GRMZM2G701717_T01	5	+	93832391	93833140	GRMZM2G701717
GRMZM2G701720_T01	10	-	109511851	109512599	GRMZM2G701720
GRMZM2G701722_T01	3	-	127927080	127927662	GRMZM2G701722
GRMZM2G701730_T01	5	-	97546492	97555573	GRMZM2G701730
GRMZM2G701733_T01	3	-	129550958	129551379	GRMZM2G701733
GRMZM2G701738_T01	3	-	130827891	130828261	GRMZM2G701738
GRMZM2G701746_T01	3	-	132004060	132005975	GRMZM2G701746
GRMZM2G701752_T01	5	-	103419866	103420154	GRMZM2G701752
GRMZM2G701756_T01	5	-	109095511	109096218	GRMZM2G701756
GRMZM2G701757_T01	5	+	109540607	109540778	GRMZM2G701757
GRMZM2G701761_T01	5	+	111959684	111959978	GRMZM2G701761
GRMZM2G701764_T01	3	-	136847873	136848377	GRMZM2G701764
GRMZM2G701767_T01	3	+	137902915	137903910	GRMZM2G701767
GRMZM2G701781_T01	5	+	121134867	121135326	GRMZM2G701781
GRMZM2G701784_T01	5	-	121501104	121501644	GRMZM2G701784
GRMZM2G701789_T01	3	+	144616659	144616968	GRMZM2G701789
GRMZM2G701791_T01	3	+	144623142	144624347	GRMZM2G701791
GRMZM2G701798_T01	5	-	126614043	126614445	GRMZM2G701798
GRMZM2G701799_T01	5	+	127131883	127134418	GRMZM2G701799
GRMZM2G701801_T02	3	+	148007944	148010519	GRMZM2G701801
GRMZM2G701806_T01	3	-	148622985	148623520	GRMZM2G701806
GRMZM2G701807_T01	5	+	129781674	129781995	GRMZM2G701807
GRMZM2G701809_T01	5	+	129786607	129786931	GRMZM2G701809
GRMZM2G701811_T01	5	+	129939397	129940113	GRMZM2G701811
GRMZM2G701818_T01	3	-	150183945	150184296	GRMZM2G701818
GRMZM2G701832_T01	5	-	136943147	136945061	GRMZM2G701832
GRMZM2G701834_T01	10	-	114004348	114004703	GRMZM2G701834
GRMZM2G701839_T01	5	+	138788743	138790813	GRMZM2G701839
GRMZM2G701848_T01	2	-	86142868	86146118	GRMZM2G701848
GRMZM2G701850_T01	5	-	144009828	144010506	GRMZM2G701850
GRMZM2G701857_T01	3	+	157476533	157477326	GRMZM2G701857
GRMZM2G701861_T01	3	+	157613411	157613800	GRMZM2G701861
GRMZM2G701867_T01	3	+	158207304	158207647	GRMZM2G701867
GRMZM2G701883_T01	3	+	164751898	164752600	GRMZM2G701883
GRMZM2G701888_T01	5	-	152197361	152198068	GRMZM2G701888
GRMZM2G701895_T01	3	+	167436810	167437080	GRMZM2G701895
GRMZM2G701900_T01	5	-	155130659	155131006	GRMZM2G701900
GRMZM2G701918_T01	5	-	158509474	158509818	GRMZM2G701918
GRMZM2G701954_T01	5	-	163981436	163981885	GRMZM2G701954
GRMZM2G701956_T01	5	-	164112368	164113022	GRMZM2G701956
GRMZM2G701960_T01	5	-	164234671	164235453	GRMZM2G701960
GRMZM2G701966_T01	10	-	118768027	118768863	GRMZM2G701966
GRMZM2G701969_T01	5	+	166203851	166204845	GRMZM2G701969
GRMZM2G701972_T01	5	-	167152352	167155005	GRMZM2G701972
GRMZM2G701973_T01	5	+	167152684	167153002	GRMZM2G701973
GRMZM2G701979_T01	5	+	167623871	167624532	GRMZM2G701979
GRMZM2G701981_T01	3	+	177910123	177910612	GRMZM2G701981
GRMZM2G701984_T01	3	-	177936028	177936283	GRMZM2G701984
GRMZM2G701985_T01	5	+	168007899	168011168	GRMZM2G701985
GRMZM2G701994_T01	3	-	178610951	178611896	GRMZM2G701994
GRMZM2G701998_T01	5	-	169069885	169070228	GRMZM2G701998
GRMZM2G702006_T01	3	-	180386523	180387196	GRMZM2G702006
GRMZM2G702017_T01	3	+	181034267	181034937	GRMZM2G702017
GRMZM2G702019_T01	5	+	172588263	172589010	GRMZM2G702019
GRMZM2G702026_T01	5	-	173850053	173855670	GRMZM2G702026
GRMZM2G702036_T01	3	-	184270046	184272475	GRMZM2G702036
GRMZM2G702038_T01	5	-	174896483	174896764	GRMZM2G702038
GRMZM2G702059_T01	3	+	188039677	188043137	GRMZM2G702059
GRMZM2G702064_T01	5	+	179767450	179768886	GRMZM2G702064
GRMZM2G702068_T01	5	+	179658328	179658632	GRMZM2G702068
GRMZM2G702070_T01	3	-	189516783	189517211	GRMZM2G702070
GRMZM2G702078_T01	3	-	189869681	189870321	GRMZM2G702078
GRMZM2G702081_T01	5	+	179910676	179911130	GRMZM2G702081
GRMZM2G702086_T01	5	-	182545076	182545527	GRMZM2G702086
GRMZM2G702088_T01	5	-	182608270	182608721	GRMZM2G702088
GRMZM2G702091_T01	10	+	122057557	122058210	GRMZM2G702091
GRMZM2G702094_T01	3	-	192532596	192533302	GRMZM2G702094
GRMZM2G702100_T01	3	-	192599754	192600460	GRMZM2G702100
GRMZM2G702101_T01	5	+	182916008	182916353	GRMZM2G702101
GRMZM2G702103_T01	3	+	192801102	192802798	GRMZM2G702103
GRMZM2G702105_T01	5	+	183569084	183570243	GRMZM2G702105
GRMZM2G702108_T01	5	-	183580879	183581111	GRMZM2G702108
GRMZM2G702112_T01	5	-	184093595	184096816	GRMZM2G702112
GRMZM2G702113_T01	5	+	185355840	185357035	GRMZM2G702113
GRMZM2G702115_T01	3	+	195293690	195294330	GRMZM2G702115
GRMZM2G702119_T01	3	+	196146610	196147132	GRMZM2G702119
GRMZM2G702126_T01	5	-	189338107	189338717	GRMZM2G702126
GRMZM2G702127_T01	3	+	198303128	198303347	GRMZM2G702127
GRMZM2G702129_T01	5	+	190115868	190116692	GRMZM2G702129
GRMZM2G702135_T01	3	+	199738264	199738909	GRMZM2G702135
GRMZM2G702140_T01	3	-	200677772	200677925	GRMZM2G702140
GRMZM2G702141_T01	5	+	192284233	192284533	GRMZM2G702141
GRMZM2G702144_T01	3	+	201751862	201752246	GRMZM2G702144
GRMZM2G702146_T01	3	-	202849020	202849676	GRMZM2G702146
GRMZM2G702152_T01	5	-	195026922	195027740	GRMZM2G702152
GRMZM2G702159_T01	5	+	196310696	196327993	GRMZM2G702159
GRMZM2G702163_T01	3	+	205646761	205648418	GRMZM2G702163
GRMZM2G702166_T01	5	-	197754821	197755414	GRMZM2G702166
GRMZM2G702170_T01	5	-	199121206	199122101	GRMZM2G702170
GRMZM2G702176_T01	5	-	199990330	200013740	GRMZM2G702176
GRMZM2G702180_T01	5	-	201253207	201253805	GRMZM2G702180
GRMZM2G702182_T01	5	-	201271223	201271821	GRMZM2G702182
GRMZM2G702204_T01	3	-	212199107	212200359	GRMZM2G702204
GRMZM2G702207_T01	3	+	212257483	212257848	GRMZM2G702207
GRMZM2G702221_T01	3	+	213680429	213680645	GRMZM2G702221
GRMZM2G702229_T01	10	+	126575431	126580516	GRMZM2G702229
GRMZM2G702235_T01	5	+	207285620	207286060	GRMZM2G702235
GRMZM2G702239_T01	5	+	207392197	207392608	GRMZM2G702239
GRMZM2G702244_T01	10	-	126796714	126797328	GRMZM2G702244
GRMZM2G702253_T02	3	+	217335226	217338513	GRMZM2G702253
GRMZM2G702256_T01	5	-	210998235	210998907	GRMZM2G702256
GRMZM2G702260_T01	3	-	219246215	219246796	GRMZM2G702260
GRMZM2G702264_T01	3	-	220260602	220261304	GRMZM2G702264
GRMZM2G702266_T01	3	-	220266373	220267606	GRMZM2G702266
GRMZM2G702275_T01	3	+	221473686	221474820	GRMZM2G702275
GRMZM2G702279_T01	3	-	222620607	222621129	GRMZM2G702279
GRMZM2G702283_T01	10	+	3648410	3648894	GRMZM2G702283
GRMZM2G702287_T01	5	+	214943807	214944047	GRMZM2G702287
GRMZM2G702305_T01	5	+	216354395	216354797	GRMZM2G702305
GRMZM2G702310_T01	3	-	225764230	225764710	GRMZM2G702310
GRMZM2G702316_T01	4	-	2037053	2037580	GRMZM2G702316
GRMZM2G702332_T01	4	-	6098601	6099571	GRMZM2G702332
GRMZM2G702335_T01	4	+	7027906	7028428	GRMZM2G702335
GRMZM2G702344_T01	4	-	9263790	9264870	GRMZM2G702344
GRMZM2G702345_T01	4	+	10092537	10098001	GRMZM2G702345
GRMZM2G702367_T01	4	+	22969879	22971079	GRMZM2G702367
GRMZM2G702378_T01	4	-	26016509	26016963	GRMZM2G702378
GRMZM2G702379_T01	4	-	26218066	26218300	GRMZM2G702379
GRMZM2G702386_T01	4	-	28005729	28006809	GRMZM2G702386
GRMZM2G702390_T01	9	+	96195286	96195697	GRMZM2G702390
GRMZM2G702391_T01	10	+	132957799	132958726	GRMZM2G702391
GRMZM2G702397_T01	4	+	31301753	31302032	GRMZM2G702397
GRMZM2G702402_T01	4	-	32261828	32262239	GRMZM2G702402
GRMZM2G702403_T01	4	+	34865777	34866759	GRMZM2G702403
GRMZM2G702406_T01	4	-	35395095	35402127	GRMZM2G702406
GRMZM2G702411_T01	4	+	38835016	38836622	GRMZM2G702411
GRMZM2G702417_T01	10	+	133818137	133818374	GRMZM2G702417
GRMZM2G702419_T01	4	+	41645356	41645602	GRMZM2G702419
GRMZM2G702422_T01	4	-	42626537	42626853	GRMZM2G702422
GRMZM2G702426_T01	4	-	44088616	44091066	GRMZM2G702426
GRMZM2G702437_T01	10	+	4288914	4289531	GRMZM2G702437
GRMZM2G702455_T01	4	+	60547441	60548068	GRMZM2G702455
GRMZM2G702462_T01	4	-	62558031	62558734	GRMZM2G702462
GRMZM2G702468_T01	4	-	66980697	66980995	GRMZM2G702468
GRMZM2G702471_T01	4	+	70121454	70121925	GRMZM2G702471
GRMZM2G702476_T01	4	-	75415748	75417059	GRMZM2G702476
GRMZM2G702483_T01	4	+	76220194	76220392	GRMZM2G702483
GRMZM2G702490_T01	4	-	79183160	79189050	GRMZM2G702490
GRMZM2G702495_T01	4	+	80886079	80886691	GRMZM2G702495
GRMZM2G702498_T01	4	-	80940070	80940483	GRMZM2G702498
GRMZM2G702499_T01	4	+	81497770	81498046	GRMZM2G702499
GRMZM2G702502_T01	4	-	82368532	82368979	GRMZM2G702502
GRMZM2G702503_T01	4	+	83592375	83593044	GRMZM2G702503
GRMZM2G702512_T01	4	+	89944582	89944885	GRMZM2G702512
GRMZM2G702514_T01	10	-	136349861	136363806	GRMZM2G702514
GRMZM2G702516_T01	4	-	89985395	89986068	GRMZM2G702516
GRMZM2G702517_T01	4	+	96530357	96530964	GRMZM2G702517
GRMZM2G702519_T01	4	+	107345622	107345994	GRMZM2G702519
GRMZM2G702522_T01	4	-	108608667	108609924	GRMZM2G702522
GRMZM2G702528_T01	4	-	109033443	109035721	GRMZM2G702528
GRMZM2G702529_T01	10	+	136860857	136864353	GRMZM2G702529
GRMZM2G702552_T01	4	-	117319969	117322850	GRMZM2G702552
GRMZM2G702554_T01	4	-	117936752	117937377	GRMZM2G702554
GRMZM2G702564_T01	4	-	124393617	124394423	GRMZM2G702564
GRMZM2G702578_T01	10	-	137497316	137498008	GRMZM2G702578
GRMZM2G702579_T01	10	+	137505001	137506154	GRMZM2G702579
GRMZM2G702599_T02	4	+	139022693	139031123	GRMZM2G702599
GRMZM2G702602_T01	4	-	139688033	139688634	GRMZM2G702602
GRMZM2G702610_T01	4	-	145715173	145715599	GRMZM2G702610
GRMZM2G702612_T01	4	-	145715632	145717093	GRMZM2G702612
GRMZM2G702613_T01	4	+	145717193	145719072	GRMZM2G702613
GRMZM2G702621_T01	4	+	152609551	152609840	GRMZM2G702621
GRMZM2G702626_T01	4	-	153864752	153866189	GRMZM2G702626
GRMZM2G702635_T01	4	+	155442546	155443604	GRMZM2G702635
GRMZM2G702638_T01	4	-	155442694	155443594	GRMZM2G702638
GRMZM2G702655_T01	4	+	159403829	159403985	GRMZM2G702655
GRMZM2G702671_T01	4	+	163528123	163529196	GRMZM2G702671
GRMZM2G702681_T01	4	+	165530227	165531349	GRMZM2G702681
GRMZM2G702687_T01	4	+	167794600	167794903	GRMZM2G702687
GRMZM2G702694_T01	4	-	171089656	171091188	GRMZM2G702694
GRMZM2G702697_T01	4	+	171830827	171831597	GRMZM2G702697
GRMZM2G702699_T01	4	+	171833840	171844017	GRMZM2G702699
GRMZM2G702716_T01	4	-	176079468	176105573	GRMZM2G702716
GRMZM2G702725_T01	4	+	181825045	181842810	GRMZM2G702725
GRMZM2G702733_T01	4	+	184506639	184507715	GRMZM2G702733
GRMZM2G702739_T01	4	+	185880142	185886476	GRMZM2G702739
GRMZM2G702741_T01	4	+	103471379	103471857	GRMZM2G702741
GRMZM2G702743_T01	4	+	187915959	187916276	GRMZM2G702743
GRMZM2G702746_T01	4	-	187918707	187919113	GRMZM2G702746
GRMZM2G702747_T01	4	+	187919741	187920058	GRMZM2G702747
GRMZM2G702749_T01	4	+	187924456	187924773	GRMZM2G702749
GRMZM2G702755_T01	4	+	191296051	191296695	GRMZM2G702755
GRMZM2G702767_T01	4	+	194900412	194901119	GRMZM2G702767
GRMZM2G702773_T01	4	+	195452271	195452708	GRMZM2G702773
GRMZM2G702780_T01	4	-	196002350	196003197	GRMZM2G702780
GRMZM2G702783_T01	4	+	199767458	199768493	GRMZM2G702783
GRMZM2G702798_T01	4	-	208994124	208994520	GRMZM2G702798
GRMZM2G702806_T01	4	-	212574290	212576374	GRMZM2G702806
GRMZM2G702807_T01	4	+	215942142	215942331	GRMZM2G702807
GRMZM2G702811_T01	4	-	219619212	219633574	GRMZM2G702811
GRMZM2G702814_T01	4	-	220112879	220114171	GRMZM2G702814
GRMZM2G702819_T01	4	+	221623459	221624241	GRMZM2G702819
GRMZM2G702824_T01	4	-	221758338	221758782	GRMZM2G702824
GRMZM2G702825_T01	4	+	225978082	225978463	GRMZM2G702825
GRMZM2G702842_T01	4	-	227973571	227973928	GRMZM2G702842
GRMZM2G702844_T01	4	-	228034310	228035606	GRMZM2G702844
GRMZM2G702848_T01	4	-	230527414	230527761	GRMZM2G702848
GRMZM2G702855_T01	4	+	236211854	236212329	GRMZM2G702855
GRMZM2G702884_T01	2	-	1708848	1709552	GRMZM2G702884
GRMZM2G702888_T01	2	-	2632513	2633325	GRMZM2G702888
GRMZM2G702889_T01	2	+	2990465	2994626	GRMZM2G702889
GRMZM2G702909_T01	2	+	6169837	6170173	GRMZM2G702909
GRMZM2G702918_T01	2	-	8173276	8173515	GRMZM2G702918
GRMZM2G702923_T01	2	+	9618657	9619246	GRMZM2G702923
GRMZM2G702932_T01	2	-	11995411	11995684	GRMZM2G702932
GRMZM2G702934_T01	2	+	12224513	12225239	GRMZM2G702934
GRMZM2G702942_T01	2	-	13647540	13648062	GRMZM2G702942
GRMZM2G702945_T01	2	+	15367152	15367386	GRMZM2G702945
GRMZM2G702948_T01	2	-	15489513	15489887	GRMZM2G702948
GRMZM2G702950_T01	10	-	5291185	5295041	GRMZM2G702950
GRMZM2G702954_T01	2	-	20533664	20535185	GRMZM2G702954
GRMZM2G702966_T01	2	-	25390907	25391330	GRMZM2G702966
GRMZM2G702968_T01	2	-	25396374	25396797	GRMZM2G702968
GRMZM2G702970_T01	2	-	25670229	25671006	GRMZM2G702970
GRMZM2G702971_T01	2	+	25681342	25681702	GRMZM2G702971
GRMZM2G702974_T01	2	-	25684119	25684479	GRMZM2G702974
GRMZM2G702976_T01	2	-	25688207	25688984	GRMZM2G702976
GRMZM2G702977_T01	2	+	25693180	25693957	GRMZM2G702977
GRMZM2G702980_T01	2	+	25899254	25899506	GRMZM2G702980
GRMZM2G702981_T01	2	+	25977484	25977967	GRMZM2G702981
GRMZM2G702984_T01	2	-	26329583	26330151	GRMZM2G702984
GRMZM2G702990_T01	2	-	28282079	28283021	GRMZM2G702990
GRMZM2G702991_T01	2	+	29272896	29274262	GRMZM2G702991
GRMZM2G702996_T01	2	-	32538011	32538384	GRMZM2G702996
GRMZM2G703002_T01	2	-	33141154	33147177	GRMZM2G703002
GRMZM2G703003_T01	2	+	35375870	35376115	GRMZM2G703003
GRMZM2G703006_T01	2	-	35390398	35390602	GRMZM2G703006
GRMZM2G703008_T01	2	-	36248892	36249355	GRMZM2G703008
GRMZM2G703013_T01	2	+	36506132	36506991	GRMZM2G703013
GRMZM2G703021_T03	2	+	44666903	44669173	GRMZM2G703021
GRMZM2G703035_T01	2	+	48681046	48681507	GRMZM2G703035
GRMZM2G703050_T01	2	-	55226986	55227322	GRMZM2G703050
GRMZM2G703051_T01	2	+	56042961	56043465	GRMZM2G703051
GRMZM2G703055_T01	2	+	59112351	59112768	GRMZM2G703055
GRMZM2G703059_T01	2	+	63665330	63665553	GRMZM2G703059
GRMZM2G703071_T01	2	+	70907808	70908492	GRMZM2G703071
GRMZM2G703077_T01	2	+	73067213	73071563	GRMZM2G703077
GRMZM2G703080_T01	2	-	73081246	73081675	GRMZM2G703080
GRMZM2G703085_T01	2	+	74706485	74708016	GRMZM2G703085
GRMZM2G703092_T01	2	-	79073524	79075730	GRMZM2G703092
GRMZM2G703099_T01	2	+	88537227	88538628	GRMZM2G703099
GRMZM2G703104_T01	2	-	91355187	91357119	GRMZM2G703104
GRMZM2G703108_T01	2	-	97678434	97679199	GRMZM2G703108
GRMZM2G703109_T01	2	+	97981389	97997828	GRMZM2G703109
GRMZM2G703132_T01	2	-	109841571	109843032	GRMZM2G703132
GRMZM2G703142_T01	2	-	112343414	112344295	GRMZM2G703142
GRMZM2G703143_T01	2	-	113147633	113147958	GRMZM2G703143
GRMZM2G703152_T01	2	-	115952282	115952857	GRMZM2G703152
GRMZM2G703153_T01	2	+	117425632	117425988	GRMZM2G703153
GRMZM2G703156_T01	2	-	120763198	120763402	GRMZM2G703156
GRMZM2G703158_T01	2	-	122424167	122426261	GRMZM2G703158
GRMZM2G703159_T01	2	+	122425728	122426261	GRMZM2G703159
GRMZM2G703169_T01	2	+	128646578	128648454	GRMZM2G703169
GRMZM2G703173_T01	2	+	133927922	133928689	GRMZM2G703173
GRMZM2G703183_T01	2	+	143163497	143163737	GRMZM2G703183
GRMZM2G703185_T01	2	+	143498079	143498333	GRMZM2G703185
GRMZM2G703187_T01	2	+	143860588	143861052	GRMZM2G703187
GRMZM2G703190_T01	2	-	145629448	145630099	GRMZM2G703190
GRMZM2G703193_T01	2	+	145986081	145986309	GRMZM2G703193
GRMZM2G703196_T01	2	-	147472858	147473199	GRMZM2G703196
GRMZM2G703201_T01	2	+	151880791	151881423	GRMZM2G703201
GRMZM2G703209_T01	2	+	155296225	155296672	GRMZM2G703209
GRMZM2G703211_T01	2	+	156170975	156171317	GRMZM2G703211
GRMZM2G703214_T01	2	+	157169126	157169907	GRMZM2G703214
GRMZM2G703223_T01	9	+	7321381	7340045	GRMZM2G703223
GRMZM2G703231_T02	2	+	165355761	165358176	GRMZM2G703231
GRMZM2G703236_T01	2	-	165416726	165417171	GRMZM2G703236
GRMZM2G703242_T01	2	-	166707472	166708301	GRMZM2G703242
GRMZM2G703245_T01	2	+	169042353	169042755	GRMZM2G703245
GRMZM2G703247_T01	2	-	170169153	170169959	GRMZM2G703247
GRMZM2G703250_T01	2	-	174210442	174210667	GRMZM2G703250
GRMZM2G703257_T01	2	+	176768099	176768812	GRMZM2G703257
GRMZM2G703260_T01	2	+	177077697	177078095	GRMZM2G703260
GRMZM2G703261_T01	2	+	177520286	177521735	GRMZM2G703261
GRMZM2G703265_T01	2	-	179461320	179462785	GRMZM2G703265
GRMZM2G703267_T01	9	-	9011311	9011920	GRMZM2G703267
GRMZM2G703274_T01	2	-	184235327	184236256	GRMZM2G703274
GRMZM2G703275_T01	2	+	184235887	184236299	GRMZM2G703275
GRMZM2G703281_T01	2	+	185539303	185541151	GRMZM2G703281
GRMZM2G703290_T01	2	-	188535262	188535722	GRMZM2G703290
GRMZM2G703292_T01	2	-	188543490	188546409	GRMZM2G703292
GRMZM2G703293_T01	2	+	189467432	189470010	GRMZM2G703293
GRMZM2G703299_T01	2	+	192184556	192187038	GRMZM2G703299
GRMZM2G703303_T02	2	+	193965750	193969586	GRMZM2G703303
GRMZM2G703307_T01	2	+	194949442	194960156	GRMZM2G703307
GRMZM2G703309_T01	2	+	195045969	195046975	GRMZM2G703309
GRMZM2G703322_T01	2	-	199821246	199822651	GRMZM2G703322
GRMZM2G703338_T01	2	-	204672369	204678128	GRMZM2G703338
GRMZM2G703348_T01	2	+	207897502	207899364	GRMZM2G703348
GRMZM2G703350_T01	2	-	207965857	207966535	GRMZM2G703350
GRMZM2G703354_T01	2	-	210135038	210136790	GRMZM2G703354
GRMZM2G703366_T01	2	-	211789327	211790522	GRMZM2G703366
GRMZM2G703370_T01	9	-	11444975	11445155	GRMZM2G703370
GRMZM2G703371_T01	9	+	11445513	11446011	GRMZM2G703371
GRMZM2G703373_T01	2	+	213828637	213830365	GRMZM2G703373
GRMZM2G703399_T01	2	+	225369296	225369819	GRMZM2G703399
GRMZM2G703402_T01	2	-	226693871	226694863	GRMZM2G703402
GRMZM2G703415_T01	2	+	232001089	232007861	GRMZM2G703415
GRMZM2G703417_T01	2	+	232008369	232009644	GRMZM2G703417
GRMZM2G703423_T01	2	+	232655254	232655539	GRMZM2G703423
GRMZM2G703437_T01	2	+	233066582	233068322	GRMZM2G703437
GRMZM2G703442_T01	2	-	233927861	233929753	GRMZM2G703442
GRMZM2G703444_T01	2	-	234263833	234264466	GRMZM2G703444
GRMZM2G703445_T01	2	+	234341111	234342310	GRMZM2G703445
GRMZM2G703457_T01	9	+	13963583	13966893	GRMZM2G703457
GRMZM2G703460_T01	1	+	722063	722516	GRMZM2G703460
GRMZM2G703462_T01	1	-	1752157	1752469	GRMZM2G703462
