RefSeq	Chr	Strand	Start	End	Symbol
Zm00001d048743_T001	4	+	4833675	4836651	Zm00001d048743
Zm00001d048745_T001	4	-	4861889	4864599	Zm00001d048745
Zm00001d048746_T001	4	+	4872870	4873749	Zm00001d048746
Zm00001d048747_T001	4	-	4878850	4884717	Zm00001d048747
Zm00001d048748_T001	4	+	4904833	4905715	Zm00001d048748
Zm00001d048752_T001	4	+	4935433	4936318	Zm00001d048752
Zm00001d048753_T004	4	-	4941856	4950839	Zm00001d048753
Zm00001d048754_T001	4	+	4962451	4963336	Zm00001d048754
Zm00001d048755_T001	4	-	4968903	4977465	Zm00001d048755
Zm00001d048757_T001	4	+	5009075	5009954	Zm00001d048757
Zm00001d048758_T001	4	-	5025701	5027276	Zm00001d048758
Zm00001d048759_T001	4	+	5033267	5035828	Zm00001d048759
Zm00001d048760_T001	4	-	5065319	5066036	Zm00001d048760
Zm00001d048761_T001	4	+	5091802	5094512	Zm00001d048761
Zm00001d048763_T001	4	+	5139505	5146925	Zm00001d048763
Zm00001d048764_T001	4	+	5151183	5152296	Zm00001d048764
Zm00001d048765_T001	4	-	5205750	5206203	Zm00001d048765
Zm00001d048766_T002	4	+	5217091	5228295	Zm00001d048766
Zm00001d048767_T001	4	+	5244644	5245028	Zm00001d048767
Zm00001d048769_T001	4	+	5252915	5255776	Zm00001d048769
Zm00001d048770_T001	4	+	5257024	5257772	Zm00001d048770
Zm00001d048771_T001	4	+	5258509	5260332	Zm00001d048771
Zm00001d048772_T001	4	+	5267037	5271733	Zm00001d048772
Zm00001d048773_T001	4	+	5272718	5274906	Zm00001d048773
Zm00001d048774_T001	4	+	5284036	5285944	Zm00001d048774
Zm00001d048775_T001	4	+	5328660	5330696	Zm00001d048775
Zm00001d048776_T001	4	+	5380778	5382734	Zm00001d048776
Zm00001d048777_T007	4	+	5407558	5413841	Zm00001d048777
Zm00001d048781_T001	4	-	5469143	5470861	Zm00001d048781
Zm00001d048782_T001	4	-	5476677	5478607	Zm00001d048782
Zm00001d048783_T003	4	+	5488016	5501595	Zm00001d048783
Zm00001d048784_T001	4	+	5509604	5511675	Zm00001d048784
Zm00001d048785_T001	4	-	5524277	5526586	Zm00001d048785
Zm00001d048786_T001	4	-	5537282	5538661	Zm00001d048786
Zm00001d048787_T001	4	-	5542751	5544025	Zm00001d048787
Zm00001d048788_T001	4	-	5547918	5550554	Zm00001d048788
Zm00001d048789_T001	4	+	5575117	5576450	Zm00001d048789
Zm00001d048790_T001	4	-	5583820	5585671	Zm00001d048790
Zm00001d048792_T003	4	-	5628015	5632214	Zm00001d048792
Zm00001d048793_T001	4	-	5635956	5636853	Zm00001d048793
Zm00001d048794_T001	4	+	5640578	5644397	Zm00001d048794
Zm00001d048795_T001	4	+	5650241	5651052	Zm00001d048795
Zm00001d048796_T002	4	-	5651768	5655950	Zm00001d048796
Zm00001d048797_T001	4	-	5656673	5657872	Zm00001d048797
Zm00001d048798_T001	4	-	5677102	5679695	Zm00001d048798
Zm00001d048799_T001	4	-	5692114	5694484	Zm00001d048799
Zm00001d048800_T001	4	+	5743697	5747832	Zm00001d048800
Zm00001d048801_T001	4	-	5759010	5759400	Zm00001d048801
Zm00001d048802_T003	4	+	5764332	5770165	Zm00001d048802
Zm00001d048804_T002	4	+	5796758	5799180	Zm00001d048804
Zm00001d048806_T001	4	+	5835516	5836317	Zm00001d048806
Zm00001d048807_T001	4	+	5846537	5847338	Zm00001d048807
Zm00001d048808_T001	4	+	5850647	5851046	Zm00001d048808
Zm00001d048809_T001	4	+	5874885	5875686	Zm00001d048809
Zm00001d048810_T001	4	+	5880092	5880632	Zm00001d048810
Zm00001d048812_T001	4	+	5897750	5898554	Zm00001d048812
Zm00001d048813_T001	4	+	5909077	5909878	Zm00001d048813
Zm00001d048814_T001	4	+	5912543	5913628	Zm00001d048814
Zm00001d048815_T001	4	-	5918116	5918815	Zm00001d048815
Zm00001d048816_T001	4	+	5927152	5927953	Zm00001d048816
Zm00001d048817_T001	4	+	5939852	5940653	Zm00001d048817
Zm00001d048818_T001	4	+	5943969	5944767	Zm00001d048818
Zm00001d048819_T001	4	+	5969503	5971918	Zm00001d048819
Zm00001d048822_T001	4	-	6009750	6012530	Zm00001d048822
Zm00001d048823_T004	4	-	6013072	6019888	Zm00001d048823
Zm00001d048824_T004	4	+	6021397	6029788	Zm00001d048824
Zm00001d048825_T001	4	+	6033088	6035517	Zm00001d048825
Zm00001d048826_T001	4	-	6035497	6036151	Zm00001d048826
Zm00001d048829_T001	4	+	6038403	6041130	Zm00001d048829
Zm00001d048831_T001	4	-	6084917	6088964	Zm00001d048831
Zm00001d048832_T001	4	-	6126470	6129770	Zm00001d048832
Zm00001d048833_T001	4	+	6134867	6138876	Zm00001d048833
Zm00001d048834_T001	4	-	6138915	6142254	Zm00001d048834
Zm00001d048835_T004	4	-	6142939	6150296	Zm00001d048835
Zm00001d048836_T001	4	-	6152290	6155488	Zm00001d048836
Zm00001d048837_T001	4	-	6173082	6174482	Zm00001d048837
Zm00001d048839_T001	4	-	6204799	6207117	Zm00001d048839
Zm00001d048840_T001	4	+	6206473	6206914	Zm00001d048840
Zm00001d048841_T001	4	+	6223610	6225506	Zm00001d048841
Zm00001d048842_T001	4	-	6227540	6231545	Zm00001d048842
Zm00001d048843_T001	4	+	6233383	6234460	Zm00001d048843
Zm00001d048847_T001	4	+	6292791	6293595	Zm00001d048847
Zm00001d048848_T001	4	+	6333302	6334007	Zm00001d048848
Zm00001d048849_T001	4	+	6345100	6345805	Zm00001d048849
Zm00001d048850_T001	4	+	6349539	6350244	Zm00001d048850
Zm00001d048851_T001	4	+	6353979	6354684	Zm00001d048851
Zm00001d048852_T001	4	+	6358441	6359146	Zm00001d048852
Zm00001d048856_T001	4	-	6442969	6454443	Zm00001d048856
Zm00001d048857_T002	4	+	6480129	6484794	Zm00001d048857
Zm00001d048859_T001	4	+	6486142	6487382	Zm00001d048859
Zm00001d048860_T001	4	+	6569538	6578184	Zm00001d048860
Zm00001d048861_T001	4	+	6607073	6609147	Zm00001d048861
Zm00001d048862_T002	4	-	6616803	6620036	Zm00001d048862
Zm00001d048863_T001	4	-	6622590	6624135	Zm00001d048863
Zm00001d048864_T001	4	+	6626453	6627678	Zm00001d048864
Zm00001d048865_T001	4	-	6682745	6684566	Zm00001d048865
Zm00001d048866_T001	4	+	6685772	6687431	Zm00001d048866
Zm00001d048867_T001	4	+	6754450	6757643	Zm00001d048867
Zm00001d048868_T002	4	-	6760653	6765415	Zm00001d048868
Zm00001d048870_T001	4	+	6777460	6778828	Zm00001d048870
Zm00001d048871_T001	4	-	6782855	6784250	Zm00001d048871
Zm00001d048872_T001	4	-	6787106	6788495	Zm00001d048872
Zm00001d048874_T001	4	-	6825873	6829872	Zm00001d048874
Zm00001d048875_T001	4	+	6843102	6844881	Zm00001d048875
Zm00001d048876_T003	4	+	6865550	6879832	Zm00001d048876
Zm00001d048877_T002	4	+	6904358	6911302	Zm00001d048877
Zm00001d048878_T001	4	-	6904453	6905135	Zm00001d048878
Zm00001d048880_T001	4	-	6914206	6916237	Zm00001d048880
Zm00001d048883_T001	4	-	6972689	6973488	Zm00001d048883
Zm00001d048884_T001	4	-	7018073	7018767	Zm00001d048884
Zm00001d048886_T001	4	-	7042658	7043321	Zm00001d048886
Zm00001d048887_T001	4	-	7052649	7053648	Zm00001d048887
Zm00001d048888_T001	4	-	7174769	7176872	Zm00001d048888
Zm00001d048889_T001	4	-	7192146	7193388	Zm00001d048889
Zm00001d048890_T003	4	+	7209472	7214489	Zm00001d048890
Zm00001d048891_T002	4	-	7214532	7220415	Zm00001d048891
Zm00001d048892_T001	4	-	7220929	7224183	Zm00001d048892
Zm00001d048893_T001	4	-	7224654	7228900	Zm00001d048893
Zm00001d048894_T001	4	+	7243832	7244576	Zm00001d048894
Zm00001d048896_T003	4	-	7259956	7263342	Zm00001d048896
Zm00001d048898_T001	4	+	7335644	7336952	Zm00001d048898
Zm00001d048899_T001	4	-	7354894	7358497	Zm00001d048899
Zm00001d048901_T001	4	+	7400912	7405887	Zm00001d048901
Zm00001d048902_T003	4	-	7406496	7414671	Zm00001d048902
Zm00001d048903_T001	4	+	7429244	7430150	Zm00001d048903
Zm00001d048904_T001	4	+	7506777	7507584	Zm00001d048904
Zm00001d048906_T001	4	-	7644559	7652002	Zm00001d048906
Zm00001d048907_T001	4	-	7659034	7664153	Zm00001d048907
Zm00001d048908_T001	4	-	7747046	7753448	Zm00001d048908
Zm00001d048909_T001	4	-	7803819	7804513	Zm00001d048909
Zm00001d048910_T001	4	-	7808118	7809203	Zm00001d048910
Zm00001d048911_T001	4	-	7809290	7809818	Zm00001d048911
Zm00001d048913_T001	4	+	7813586	7814192	Zm00001d048913
Zm00001d048914_T001	4	+	7821532	7824209	Zm00001d048914
Zm00001d048919_T001	4	-	7977090	7977939	Zm00001d048919
Zm00001d048920_T001	4	-	7985198	7985836	Zm00001d048920
Zm00001d048921_T001	4	-	8053787	8054396	Zm00001d048921
Zm00001d048922_T001	4	+	8056021	8057739	Zm00001d048922
Zm00001d048923_T001	4	+	8097436	8102524	Zm00001d048923
Zm00001d048924_T001	4	+	8107105	8111257	Zm00001d048924
Zm00001d048925_T001	4	+	8119413	8120922	Zm00001d048925
Zm00001d048926_T001	4	-	8239498	8247021	Zm00001d048926
Zm00001d048927_T001	4	-	8251023	8253227	Zm00001d048927
Zm00001d048928_T001	4	-	8258979	8259930	Zm00001d048928
Zm00001d048929_T001	4	-	8270900	8271409	Zm00001d048929
Zm00001d048930_T001	4	+	8444752	8446147	Zm00001d048930
Zm00001d048931_T001	4	+	8536567	8538453	Zm00001d048931
Zm00001d048932_T001	4	+	8540961	8542901	Zm00001d048932
Zm00001d048936_T001	4	+	9618916	9619330	Zm00001d048936
Zm00001d048937_T001	4	-	9745226	9747622	Zm00001d048937
Zm00001d048939_T001	4	+	9751742	9752306	Zm00001d048939
Zm00001d048941_T001	4	+	10046856	10048318	Zm00001d048941
Zm00001d048942_T001	4	+	10207632	10208412	Zm00001d048942
Zm00001d048943_T001	4	+	10214626	10217849	Zm00001d048943
Zm00001d048944_T002	4	-	10376066	10385318	Zm00001d048944
Zm00001d048945_T001	4	-	10445793	10449110	Zm00001d048945
Zm00001d048946_T001	4	+	10450258	10451953	Zm00001d048946
Zm00001d048947_T001	4	-	10513763	10514291	Zm00001d048947
Zm00001d048948_T001	4	-	10532758	10533688	Zm00001d048948
Zm00001d048949_T001	4	-	10536337	10537204	Zm00001d048949
Zm00001d048950_T001	4	+	10553795	10554681	Zm00001d048950
Zm00001d048953_T001	4	+	10603314	10607553	Zm00001d048953
Zm00001d048954_T001	4	+	10618188	10622104	Zm00001d048954
Zm00001d048956_T001	4	-	10664807	10665419	Zm00001d048956
Zm00001d048957_T002	4	-	10671836	10673065	Zm00001d048957
Zm00001d048958_T001	4	+	10715009	10722442	Zm00001d048958
Zm00001d048959_T001	4	-	10754325	10760391	Zm00001d048959
Zm00001d048960_T001	4	+	10883171	10884815	Zm00001d048960
Zm00001d048961_T001	4	-	10889006	10890321	Zm00001d048961
Zm00001d048962_T001	4	-	10895868	10902242	Zm00001d048962
Zm00001d048965_T001	4	+	11078965	11079439	Zm00001d048965
Zm00001d048968_T001	4	+	11086845	11092089	Zm00001d048968
Zm00001d048969_T003	4	-	11098503	11103117	Zm00001d048969
Zm00001d048970_T002	4	-	11115644	11121173	Zm00001d048970
Zm00001d048972_T001	4	-	11181728	11182952	Zm00001d048972
Zm00001d048973_T001	4	-	11183971	11185206	Zm00001d048973
Zm00001d048974_T001	4	-	11220060	11221430	Zm00001d048974
Zm00001d048975_T001	4	-	11264545	11265772	Zm00001d048975
Zm00001d048977_T003	4	+	11325272	11328846	Zm00001d048977
Zm00001d048978_T001	4	-	11329414	11330662	Zm00001d048978
Zm00001d048979_T001	4	-	11357734	11364084	Zm00001d048979
Zm00001d048980_T001	4	+	11412916	11414961	Zm00001d048980
Zm00001d048981_T001	4	+	11423548	11424479	Zm00001d048981
Zm00001d048982_T001	4	+	11451925	11462159	Zm00001d048982
Zm00001d048983_T003	4	+	11477238	11480232	Zm00001d048983
Zm00001d048984_T001	4	+	11531053	11532082	Zm00001d048984
Zm00001d048985_T001	4	-	11537053	11537560	Zm00001d048985
Zm00001d048987_T001	4	+	11577462	11577924	Zm00001d048987
Zm00001d048988_T007	4	+	11646483	11658053	Zm00001d048988
Zm00001d048989_T001	4	+	11679333	11681793	Zm00001d048989
Zm00001d048990_T001	4	+	11687323	11691881	Zm00001d048990
Zm00001d048991_T001	4	-	11781873	11782518	Zm00001d048991
Zm00001d048992_T001	4	-	11826553	11827210	Zm00001d048992
Zm00001d048993_T001	4	+	11906382	11913055	Zm00001d048993
Zm00001d048994_T003	4	+	11914893	11923312	Zm00001d048994
Zm00001d048995_T001	4	+	11927607	11948614	Zm00001d048995
Zm00001d048996_T001	4	+	11954802	11955357	Zm00001d048996
Zm00001d048997_T001	4	+	12003327	12009658	Zm00001d048997
Zm00001d048998_T001	4	+	12010180	12012169	Zm00001d048998
Zm00001d048999_T001	4	-	12014695	12016228	Zm00001d048999
Zm00001d049000_T001	4	-	12135059	12136322	Zm00001d049000
Zm00001d049001_T001	4	-	12228922	12230158	Zm00001d049001
Zm00001d049002_T001	4	-	12248808	12250026	Zm00001d049002
Zm00001d049004_T001	4	-	12267903	12272882	Zm00001d049004
Zm00001d049006_T001	4	-	12307518	12308406	Zm00001d049006
Zm00001d049007_T001	4	-	12330906	12332675	Zm00001d049007
Zm00001d049008_T002	4	-	12383828	12387641	Zm00001d049008
Zm00001d049009_T001	4	+	12389409	12392838	Zm00001d049009
Zm00001d049011_T001	4	-	12471306	12476663	Zm00001d049011
Zm00001d049012_T001	4	-	12487666	12488257	Zm00001d049012
Zm00001d049013_T001	4	-	12505585	12506300	Zm00001d049013
Zm00001d049015_T001	4	-	12549428	12552614	Zm00001d049015
Zm00001d049016_T001	4	-	12584213	12585332	Zm00001d049016
Zm00001d049017_T001	4	+	12726653	12728090	Zm00001d049017
Zm00001d049018_T003	4	+	12734553	12739401	Zm00001d049018
Zm00001d049019_T003	4	+	12795775	12800287	Zm00001d049019
Zm00001d049020_T001	4	-	12826627	12828071	Zm00001d049020
Zm00001d049023_T002	4	+	12939957	12947069	Zm00001d049023
Zm00001d049024_T001	4	+	12951362	12952979	Zm00001d049024
Zm00001d049025_T001	4	+	12955052	12957007	Zm00001d049025
Zm00001d049026_T003	4	-	12963594	12971464	Zm00001d049026
Zm00001d049028_T001	4	-	13011115	13012047	Zm00001d049028
Zm00001d049030_T001	4	-	13051518	13056110	Zm00001d049030
Zm00001d049031_T001	4	-	13125367	13127069	Zm00001d049031
Zm00001d049032_T001	4	-	13140783	13142263	Zm00001d049032
Zm00001d049033_T001	4	-	13160110	13161601	Zm00001d049033
Zm00001d049034_T001	4	+	13223811	13224123	Zm00001d049034
Zm00001d049038_T003	4	+	13492668	13522505	Zm00001d049038
Zm00001d049039_T001	4	-	13518139	13519303	Zm00001d049039
Zm00001d049041_T001	4	-	13604094	13605701	Zm00001d049041
Zm00001d049042_T001	4	-	13682554	13688155	Zm00001d049042
Zm00001d049043_T001	4	-	13725384	13728436	Zm00001d049043
Zm00001d049045_T001	4	+	13818234	13819145	Zm00001d049045
Zm00001d049046_T002	4	+	13840986	13856256	Zm00001d049046
Zm00001d049048_T001	4	+	13883903	13884785	Zm00001d049048
Zm00001d049049_T001	4	-	13884939	13892828	Zm00001d049049
Zm00001d049050_T001	4	+	13901152	13901740	Zm00001d049050
Zm00001d049051_T001	4	+	13902571	13903742	Zm00001d049051
Zm00001d049052_T001	4	-	14010822	14012667	Zm00001d049052
Zm00001d049053_T003	4	+	14013935	14017986	Zm00001d049053
Zm00001d049054_T002	4	+	14033617	14051717	Zm00001d049054
Zm00001d049055_T002	4	+	14072312	14076058	Zm00001d049055
Zm00001d049057_T001	4	-	14128344	14129644	Zm00001d049057
Zm00001d049058_T001	4	-	14139092	14139833	Zm00001d049058
Zm00001d049059_T001	4	+	14333135	14336565	Zm00001d049059
Zm00001d049060_T001	4	-	14442995	14443265	Zm00001d049060
Zm00001d049061_T001	4	-	14493117	14493396	Zm00001d049061
Zm00001d049062_T001	4	+	14561879	14562539	Zm00001d049062
Zm00001d049063_T001	4	-	14562475	14565241	Zm00001d049063
Zm00001d049064_T002	4	+	14566174	14568382	Zm00001d049064
Zm00001d049065_T001	4	+	14580669	14580966	Zm00001d049065
Zm00001d049067_T001	4	+	14624675	14625193	Zm00001d049067
Zm00001d049068_T001	4	+	14627054	14627941	Zm00001d049068
Zm00001d049070_T001	4	-	14652460	14655333	Zm00001d049070
Zm00001d049071_T001	4	+	14760626	14762515	Zm00001d049071
Zm00001d049073_T001	4	+	14842709	14847670	Zm00001d049073
Zm00001d049074_T001	4	-	14847849	14852642	Zm00001d049074
Zm00001d049075_T002	4	+	14903945	14908170	Zm00001d049075
Zm00001d049076_T002	4	+	14932322	14946290	Zm00001d049076
Zm00001d049077_T001	4	+	14987177	14998256	Zm00001d049077
Zm00001d049078_T001	4	+	15004091	15004695	Zm00001d049078
Zm00001d049079_T001	4	+	15079549	15081862	Zm00001d049079
Zm00001d049080_T001	4	-	15133269	15137798	Zm00001d049080
Zm00001d049081_T001	4	+	15350337	15355296	Zm00001d049081
Zm00001d049082_T001	4	+	15446365	15453107	Zm00001d049082
Zm00001d049083_T002	4	-	15479799	15486890	Zm00001d049083
Zm00001d049084_T001	4	+	15487785	15488383	Zm00001d049084
Zm00001d049085_T001	4	+	15536828	15539171	Zm00001d049085
Zm00001d049086_T001	4	+	15589805	15590933	Zm00001d049086
Zm00001d049087_T002	4	+	15613576	15651563	Zm00001d049087
Zm00001d049088_T002	4	-	15686703	15691271	Zm00001d049088
Zm00001d049091_T001	4	+	15753997	15755445	Zm00001d049091
Zm00001d049092_T002	4	-	15796721	15806888	Zm00001d049092
Zm00001d049093_T001	4	+	15843739	15844195	Zm00001d049093
Zm00001d049094_T001	4	-	15846667	15849827	Zm00001d049094
Zm00001d049095_T002	4	+	15932045	15937565	Zm00001d049095
Zm00001d049096_T001	4	-	15938196	15939261	Zm00001d049096
Zm00001d049097_T005	4	-	15960762	15964223	Zm00001d049097
Zm00001d049098_T001	4	-	15966780	15968514	Zm00001d049098
Zm00001d049099_T003	4	-	15973747	15978441	Zm00001d049099
Zm00001d049100_T001	4	-	16064590	16085676	Zm00001d049100
Zm00001d049101_T001	4	-	16088327	16089397	Zm00001d049101
Zm00001d049103_T001	4	+	16138689	16139427	Zm00001d049103
Zm00001d049104_T001	4	-	16146680	16147819	Zm00001d049104
Zm00001d049105_T001	4	-	16148422	16150188	Zm00001d049105
Zm00001d049106_T004	4	+	16167710	16169791	Zm00001d049106
Zm00001d049107_T001	4	-	16170774	16174409	Zm00001d049107
Zm00001d049109_T001	4	+	16375397	16376811	Zm00001d049109
Zm00001d049110_T001	4	-	16395424	16395890	Zm00001d049110
Zm00001d049111_T001	4	-	16423174	16423699	Zm00001d049111
Zm00001d049112_T001	4	+	16437391	16446205	Zm00001d049112
Zm00001d049113_T001	4	-	16448730	16450218	Zm00001d049113
Zm00001d049115_T001	4	+	16516865	16517132	Zm00001d049115
Zm00001d049116_T001	4	-	16518577	16518946	Zm00001d049116
Zm00001d049117_T001	4	-	16586192	16586561	Zm00001d049117
Zm00001d049118_T001	4	-	16594197	16594566	Zm00001d049118
Zm00001d049120_T001	4	-	16707651	16709604	Zm00001d049120
Zm00001d049121_T001	4	+	16727124	16737572	Zm00001d049121
Zm00001d049122_T001	4	-	16740510	16742220	Zm00001d049122
Zm00001d049125_T002	4	+	16816621	16824693	Zm00001d049125
Zm00001d049126_T001	4	-	16825854	16829607	Zm00001d049126
Zm00001d049127_T001	4	-	16940879	16942236	Zm00001d049127
Zm00001d049129_T001	4	-	16983480	16984955	Zm00001d049129
Zm00001d049133_T001	4	+	17070118	17079133	Zm00001d049133
Zm00001d049134_T001	4	+	17164716	17175994	Zm00001d049134
Zm00001d049135_T001	4	+	17281946	17287115	Zm00001d049135
Zm00001d049136_T001	4	-	17311914	17315672	Zm00001d049136
Zm00001d049137_T001	4	+	17363433	17365815	Zm00001d049137
Zm00001d049138_T001	4	-	17366183	17386441	Zm00001d049138
Zm00001d049140_T007	4	+	17525378	17534730	Zm00001d049140
Zm00001d049141_T002	4	+	17575402	17583311	Zm00001d049141
Zm00001d049143_T001	4	+	17662557	17664405	Zm00001d049143
Zm00001d049145_T001	4	+	17747402	17749772	Zm00001d049145
Zm00001d049148_T001	4	-	17756381	17758491	Zm00001d049148
Zm00001d049150_T001	4	-	17767906	17769293	Zm00001d049150
Zm00001d049151_T001	4	+	17774285	17776153	Zm00001d049151
Zm00001d049152_T001	4	-	17892778	17899598	Zm00001d049152
Zm00001d049153_T007	4	+	17983936	17992461	Zm00001d049153
Zm00001d049154_T001	4	+	18124524	18125910	Zm00001d049154
Zm00001d049155_T005	4	+	18226607	18236310	Zm00001d049155
Zm00001d049156_T002	4	+	18279034	18280405	Zm00001d049156
Zm00001d049157_T001	4	-	18295245	18296266	Zm00001d049157
Zm00001d049158_T001	4	+	18372575	18374628	Zm00001d049158
Zm00001d049159_T001	4	+	18426484	18438356	Zm00001d049159
Zm00001d049160_T001	4	+	18466280	18470669	Zm00001d049160
Zm00001d049161_T002	4	-	18471512	18478652	Zm00001d049161
Zm00001d049162_T001	4	-	18524686	18525670	Zm00001d049162
Zm00001d049163_T001	4	-	18563495	18569761	Zm00001d049163
Zm00001d049165_T001	4	+	18638439	18650497	Zm00001d049165
Zm00001d049166_T001	4	-	18656561	18656771	Zm00001d049166
Zm00001d049167_T001	4	-	18826942	18828951	Zm00001d049167
Zm00001d049168_T002	4	+	18891862	18895466	Zm00001d049168
Zm00001d049169_T001	4	-	18913324	18914911	Zm00001d049169
Zm00001d049170_T001	4	-	19000754	19001629	Zm00001d049170
Zm00001d049171_T001	4	-	19002049	19005122	Zm00001d049171
Zm00001d049173_T001	4	-	19025175	19028095	Zm00001d049173
Zm00001d049174_T001	4	-	19153019	19159545	Zm00001d049174
Zm00001d049175_T001	4	-	19196980	19198958	Zm00001d049175
Zm00001d049176_T001	4	-	19208802	19209462	Zm00001d049176
Zm00001d049177_T001	4	+	19295285	19295790	Zm00001d049177
Zm00001d049178_T001	4	-	19296977	19299347	Zm00001d049178
Zm00001d049179_T002	4	+	19409403	19410924	Zm00001d049179
Zm00001d049180_T001	4	+	19415549	19415990	Zm00001d049180
Zm00001d049181_T001	4	+	19551605	19552856	Zm00001d049181
Zm00001d049183_T001	4	+	19622982	19624218	Zm00001d049183
Zm00001d049184_T001	4	+	19657885	19660072	Zm00001d049184
Zm00001d049185_T001	4	+	19689656	19689968	Zm00001d049185
Zm00001d049186_T001	4	+	19702784	19704288	Zm00001d049186
Zm00001d049187_T001	4	-	19755799	19757563	Zm00001d049187
Zm00001d049188_T010	4	-	19758489	19765128	Zm00001d049188
Zm00001d049189_T001	4	+	19765913	19766447	Zm00001d049189
Zm00001d049190_T002	4	-	19769478	19776143	Zm00001d049190
Zm00001d049191_T002	4	+	19858183	19866000	Zm00001d049191
Zm00001d049192_T001	4	-	19868765	19876540	Zm00001d049192
Zm00001d049193_T001	4	-	19993471	19998107	Zm00001d049193
Zm00001d049194_T001	4	-	20020126	20020816	Zm00001d049194
Zm00001d049195_T001	4	-	20021852	20026219	Zm00001d049195
Zm00001d049196_T001	4	+	20093744	20095181	Zm00001d049196
Zm00001d049197_T002	4	-	20095284	20099897	Zm00001d049197
Zm00001d049199_T001	4	-	20196660	20197263	Zm00001d049199
Zm00001d049201_T001	4	-	20300476	20302033	Zm00001d049201
Zm00001d049202_T001	4	-	20466912	20467525	Zm00001d049202
Zm00001d049203_T001	4	-	20524917	20527438	Zm00001d049203
Zm00001d049204_T001	4	+	20550937	20553827	Zm00001d049204
Zm00001d049206_T001	4	+	20598478	20599561	Zm00001d049206
Zm00001d049208_T002	4	-	20623466	20639327	Zm00001d049208
Zm00001d049209_T001	4	+	20752136	20753141	Zm00001d049209
